,HCPCS,DESCRIPTION,WORK RVU,FACILITY PE RVU,MP RVU,FACILITY TOTAL
9959,44146,Partial removal of colon,35.3,19.45,7.51,62.26
9960,44147,Partial removal of colon,33.69,16.03,7.57,57.29
9961,44150,Removal of colon,30.18,18.27,6.59,55.04
9962,44151,Removal of colon/ileostomy,34.92,20.5,8.83,64.25
9963,44155,Removal of colon/ileostomy,34.42,19.89,6.95,61.26
9964,44156,Removal of colon/ileostomy,37.42,21.86,9.44,68.72
9965,44157,Colectomy w/ileoanal anast,35.7,20.52,9.03,65.25
9966,44158,Colectomy w/neo-rectum pouch,36.7,20.9,9.26,66.86
9967,44160,Removal of colon,20.89,11.25,4.77,36.91
9968,44180,Lap enterolysis,15.27,8.48,3.68,27.43
9969,44186,Lap jejunostomy,10.38,6.54,2.55,19.47
9970,44187,Lap ileo/jejuno-stomy,17.4,11.63,3.38,32.41
9971,44188,Lap colostomy,19.35,12.61,4.17,36.13
9972,44202,Lap enterectomy,23.39,12.36,5.5,41.25
9973,44203,Lap resect s/intestine addl,4.44,1.63,1.04,7.11
9974,44204,Laparo partial colectomy,26.42,13.44,5.69,45.55
9975,44205,Lap colectomy part w/ileum,22.95,11.81,4.79,39.55
9976,44206,Lap part colectomy w/stoma,29.79,15.43,6.43,51.65
9977,44207,L colectomy/coloproctostomy,31.92,15.29,6.34,53.55
9978,44208,L colectomy/coloproctostomy,33.99,17.64,6.65,58.28
9979,44210,Laparo total proctocolectomy,30.09,16.65,5.49,52.23
9980,44211,Lap colectomy w/proctectomy,37.08,20.05,4.9,62.03
9981,44212,Laparo total proctocolectomy,34.58,19.31,5.87,59.76
9982,44213,Lap mobil splenic fl add-on,3.5,1.3,0.72,5.52
9983,44227,Lap close enterostomy,28.62,14.35,6.26,49.23
9984,44238,Laparoscope proc intestine,0.0,0.0,0.0,0.0
9985,44300,Open bowel to skin,13.75,8.01,3.35,25.11
9986,44310,Ileostomy/jejunostomy,17.59,9.51,3.76,30.86
9987,44312,Revision of ileostomy,9.43,6.41,1.94,17.78
9988,44314,Revision of ileostomy,16.74,9.72,3.36,29.82
9989,44316,Devise bowel pouch,23.59,12.7,5.96,42.25
9990,44320,Colostomy,19.91,11.31,4.45,35.67
9991,44322,Colostomy with biopsies,13.32,13.53,3.38,30.23
9992,44340,Revision of colostomy,9.28,7.34,2.03,18.65
9993,44345,Revision of colostomy,17.22,10.29,3.66,31.17
9994,44346,Revision of colostomy,19.63,11.2,4.26,35.09
9995,44360,Small bowel endoscopy,2.49,1.43,0.27,4.19
9996,44361,Small bowel endoscopy/biopsy,2.77,1.56,0.31,4.64
9997,44363,Small bowel endoscopy,3.39,1.83,0.39,5.61
9998,44364,Small bowel endoscopy,3.63,1.94,0.4,5.97
9999,44365,Small bowel endoscopy,3.21,1.76,0.34,5.31
10000,44366,Small bowel endoscopy,4.3,2.24,0.45,6.99
10001,44369,Small bowel endoscopy,4.41,2.29,0.47,7.17
10002,44370,Small bowel endoscopy/stent,4.69,2.58,0.52,7.79
10003,44372,Small bowel endoscopy,4.3,2.16,0.55,7.01
10004,44373,Small bowel endoscopy,3.39,1.8,0.42,5.61
10005,44376,Small bowel endoscopy,5.15,2.6,0.56,8.31
10006,44377,Small bowel endoscopy/biopsy,5.42,2.72,0.6,8.74
10007,44378,Small bowel endoscopy,7.02,3.46,0.77,11.25
10008,44379,S bowel endoscope w/stent,7.36,3.78,0.83,11.97
10009,44380,Small bowel endoscopy br/wa,0.87,0.68,0.1,1.65
10010,44381,Small bowel endoscopy br/wa,1.38,0.9,0.18,2.46
10011,44382,Small bowel endoscopy,1.17,0.84,0.12,2.13
10012,44384,Small bowel endoscopy,2.85,1.32,0.35,4.52
10013,44385,Endoscopy of bowel pouch,1.2,0.76,0.17,2.13
10014,44386,Endoscopy bowel pouch/biop,1.5,0.92,0.2,2.62
10015,44388,Colonoscopy thru stoma spx,2.72,1.46,0.4,4.58
10016,44388,Colonoscopy thru stoma spx,1.36,0.73,0.2,2.29
10017,44389,Colonoscopy with biopsy,3.02,1.62,0.39,5.03
10018,44390,Colonoscopy for foreign body,3.74,1.99,0.4,6.13
10019,44391,Colonoscopy for bleeding,4.12,2.13,0.5,6.75
10020,44392,Colonoscopy & polypectomy,3.53,1.77,0.54,5.84
10021,44394,Colonoscopy w/snare,4.03,2.05,0.54,6.62
10022,44401,Colonoscopy with ablation,4.34,2.26,0.47,7.07
10023,44402,Colonoscopy w/stent plcmt,4.7,2.43,0.52,7.65
10024,44403,Colonoscopy w/resection,5.5,2.78,0.6,8.88
10025,44404,Colonoscopy w/injection,3.02,1.62,0.4,5.04
10026,44405,Colonoscopy w/dilation,3.23,1.77,0.35,5.35
10027,44406,Colonoscopy w/ultrasound,4.1,2.16,0.43,6.69
10028,44407,Colonoscopy w/ndl aspir/bx,4.96,2.54,0.56,8.06
10029,44408,Colonoscopy w/decompression,4.14,2.17,0.44,6.75
10030,4450F,Self-care ed provided to pt,0.0,0.0,0.0,0.0
10031,44500,Intro gastrointestinal tube,0.39,0.14,0.04,0.57
10032,44602,Suture small intestine,24.72,11.31,5.82,41.85
10033,44603,Suture small intestine,28.16,13.46,6.34,47.96
10034,44604,Suture large intestine,18.16,9.05,4.11,31.32
10035,44605,Repair of bowel lesion,22.08,11.52,5.03,38.63
10036,44615,Intestinal stricturoplasty,18.16,9.69,4.03,31.88
10037,44620,Repair bowel opening,14.43,8.17,3.05,25.65
10038,44625,Repair bowel opening,17.28,9.2,3.45,29.93
10039,44626,Repair bowel opening,27.9,13.18,6.23,47.31
10040,44640,Repair bowel-skin fistula,24.2,11.86,5.41,41.47
10041,44650,Repair bowel fistula,25.12,12.16,5.51,42.79
10042,44660,Repair bowel-bladder fistula,23.91,11.08,4.32,39.31
10043,44661,Repair bowel-bladder fistula,27.35,12.71,5.68,45.74
10044,44680,Surgical revision intestine,17.96,9.67,4.55,32.18
10045,4470F,Icd counseling provided,0.0,0.0,0.0,0.0
10046,44700,Suspend bowel w/prosthesis,17.48,9.04,2.98,29.5
10047,44701,Intraop colon lavage add-on,3.1,1.16,0.77,5.03
10048,44705,Prepare fecal microbiota,1.42,0.55,0.11,2.08
10049,44715,Prepare donor intestine,0.0,0.0,0.0,0.0
10050,44720,Prep donor intestine/venous,5.0,1.86,1.27,8.13
10051,44721,Prep donor intestine/artery,7.0,2.61,1.76,11.37
10052,44799,Unlisted px small intestine,0.0,0.0,0.0,0.0
10053,4480F,Pt rcvng ace/arb b-blockertx,0.0,0.0,0.0,0.0
10054,44800,Excision of bowel pouch,12.05,8.21,2.73,22.99
10055,4481F,Pt rcvng ace/arb blker <3mos,0.0,0.0,0.0,0.0
10056,44820,Excision of mesentery lesion,13.73,8.26,3.48,25.47
10057,44850,Repair of mesentery,12.11,7.44,2.85,22.4
10058,44899,Bowel surgery procedure,0.0,0.0,0.0,0.0
10059,44900,Drain appendix abscess open,12.57,7.74,3.18,23.49
10060,44950,Appendectomy,10.6,6.01,2.57,19.18
10061,44955,Appendectomy add-on,1.53,0.6,0.33,2.46
10062,44960,Appendectomy,14.5,8.17,3.57,26.24
10063,44970,Laparoscopy appendectomy,9.45,6.25,2.31,18.01
10064,44979,Laparoscope proc app,0.0,0.0,0.0,0.0
10065,4500F,Ref to outpt card rehab prog,0.0,0.0,0.0,0.0
10066,45000,Drainage of pelvic abscess,6.3,5.26,1.18,12.74
10067,45005,Drainage of rectal abscess,2.02,2.5,0.51,5.03
10068,45020,Drainage of rectal abscess,8.56,6.8,1.73,17.09
10069,4510F,Prev cardrehab qualcardevent,0.0,0.0,0.0,0.0
10070,45100,Biopsy of rectum,4.04,4.18,0.75,8.97
10071,45108,Removal of anorectal lesion,5.12,4.78,1.29,11.19
10072,45110,Removal of rectum,30.76,17.49,5.61,53.86
10073,45111,Partial removal of rectum,18.01,10.67,3.57,32.25
10074,45112,Removal of rectum,33.18,15.83,5.51,54.52
10075,45113,Partial proctectomy,33.22,17.21,4.38,54.81
10076,45114,Partial removal of rectum,30.79,15.62,7.8,54.21
10077,45116,Partial removal of rectum,27.72,13.94,3.66,45.32
10078,45119,Remove rectum w/reservoir,33.48,17.31,4.42,55.21
10079,45120,Removal of rectum,26.4,14.73,6.65,47.78
10080,45121,Removal of rectum and colon,29.08,15.73,7.35,52.16
10081,45123,Partial proctectomy,18.86,10.77,3.33,32.96
10082,45126,Pelvic exenteration,49.1,23.58,8.1,80.78
10083,45130,Excision of rectal prolapse,18.5,10.39,3.06,31.95
10084,45135,Excision of rectal prolapse,22.36,12.75,2.95,38.06
10085,45136,Excise ileoanal reservior,30.82,17.58,4.06,52.46
10086,45150,Excision of rectal stricture,5.85,5.36,1.47,12.68
10087,45160,Excision of rectal lesion,16.33,10.22,4.12,30.67
10088,45171,Exc rect tum transanal part,8.13,8.81,1.52,18.46
10089,45172,Exc rect tum transanal full,12.13,10.29,2.14,24.56
10090,45190,Destruction rectal tumor,10.42,9.0,1.64,21.06
10091,4525F,Neuropsychia interven order,0.0,0.0,0.0,0.0
10092,4526F,Neuropsychia interven rcvd,0.0,0.0,0.0,0.0
10093,45300,Proctosigmoidoscopy dx,0.8,0.49,0.11,1.4
10094,45303,Proctosigmoidoscopy dilate,1.4,0.87,0.22,2.49
10095,45305,Proctosigmoidoscopy w/bx,1.15,0.79,0.2,2.14
10096,45307,Proctosigmoidoscopy fb,1.6,0.98,0.4,2.98
10097,45308,Proctosigmoidoscopy removal,1.3,0.87,0.33,2.5
10098,45309,Proctosigmoidoscopy removal,1.4,0.9,0.34,2.64
10099,45315,Proctosigmoidoscopy removal,1.7,1.02,0.42,3.14
10100,45317,Proctosigmoidoscopy bleed,1.9,1.07,0.27,3.24
10101,45320,Proctosigmoidoscopy ablate,1.68,1.01,0.42,3.11
10102,45321,Proctosigmoidoscopy volvul,1.65,1.0,0.41,3.06
10103,45327,Proctosigmoidoscopy w/stent,1.9,1.09,0.47,3.46
10104,45330,Diagnostic sigmoidoscopy,0.84,0.69,0.11,1.64
10105,45331,Sigmoidoscopy and biopsy,1.14,0.83,0.12,2.09
10106,45332,Sigmoidoscopy w/fb removal,1.76,1.09,0.23,3.08
10107,45333,Sigmoidoscopy & polypectomy,1.55,0.98,0.22,2.75
10108,45334,Sigmoidoscopy for bleeding,2.0,1.21,0.23,3.44
10109,45335,Sigmoidoscopy w/submuc inj,1.04,0.77,0.12,1.93
10110,45337,Sigmoidoscopy & decompress,2.1,1.01,0.25,3.36
10111,45338,Sigmoidoscopy w/tumr remove,2.05,1.22,0.25,3.52
10112,45340,Sig w/tndsc balloon dilation,1.25,0.86,0.18,2.29
10113,45341,Sigmoidoscopy w/ultrasound,2.12,1.27,0.24,3.63
10114,45342,Sigmoidoscopy w/us guide bx,2.98,1.65,0.33,4.96
10115,45346,Sigmoidoscopy w/ablation,2.81,1.55,0.33,4.69
10116,45347,Sigmoidoscopy w/plcmt stent,2.72,1.48,0.31,4.51
10117,45349,Sigmoidoscopy w/resection,3.52,1.88,0.4,5.8
10118,45350,Sgmdsc w/band ligation,1.68,1.06,0.21,2.95
10119,45378,Diagnostic colonoscopy,3.26,1.74,0.4,5.4
10120,45378,Diagnostic colonoscopy,1.63,0.87,0.2,2.7
10121,45379,Colonoscopy w/fb removal,4.28,2.2,0.52,7.0
10122,45380,Colonoscopy and biopsy,3.56,1.89,0.41,5.86
10123,45381,Colonoscopy submucous njx,3.56,1.89,0.41,5.86
10124,45382,Colonoscopy w/control bleed,4.66,2.39,0.54,7.59
10125,45384,Colonoscopy w/lesion removal,4.07,2.03,0.6,6.7
10126,45385,Colonoscopy w/lesion removal,4.57,2.34,0.54,7.45
10127,45386,Colonoscopy w/balloon dilat,3.77,1.97,0.44,6.18
10128,45388,Colonoscopy w/ablation,4.88,2.43,0.6,7.91
10129,45389,Colonoscopy w/stent plcmt,5.24,2.64,0.6,8.48
10130,45390,Colonoscopy w/resection,6.04,3.01,0.66,9.71
10131,45391,Colonoscopy w/endoscope us,4.64,2.39,0.51,7.54
10132,45392,Colonoscopy w/endoscopic fnb,5.5,2.77,0.61,8.88
10133,45393,Colonoscopy w/decompression,4.68,2.12,0.6,7.4
10134,45395,Lap removal of rectum,33.0,18.88,5.81,57.69
10135,45397,Lap remove rectum w/pouch,36.5,20.16,6.01,62.67
10136,45398,Colonoscopy w/band ligation,4.2,2.09,0.6,6.89
10137,45399,Unlisted procedure colon,0.0,0.0,0.0,0.0
10138,4540F,Disease modif pharmacothxpy,0.0,0.0,0.0,0.0
10139,45400,Laparoscopic proc,19.44,10.73,3.26,33.43
10140,45402,Lap proctopexy w/sig resect,26.51,13.4,4.77,44.68
10141,4541F,Pt offered tx for pseudobulb,0.0,0.0,0.0,0.0
10142,45499,Laparoscope proc rectum,0.0,0.0,0.0,0.0
10143,4550F,Noninvas resp support talk,0.0,0.0,0.0,0.0
10144,45500,Repair of rectum,7.73,7.45,1.95,17.13
10145,45505,Repair of rectum,8.36,8.11,1.48,17.95
10146,4551F,Nutritional support offered,0.0,0.0,0.0,0.0
10147,4552F,Pt ref for speech lang path,0.0,0.0,0.0,0.0
10148,45520,Treatment of rectal prolapse,0.55,0.55,0.08,1.18
10149,4553F,Pt asst re end life issues,0.0,0.0,0.0,0.0
10150,4554F,Pt recvd inhal anesthetic,0.0,0.0,0.0,0.0
10151,45540,Correct rectal prolapse,18.12,10.0,3.06,31.18
10152,45541,Correct rectal prolapse,14.85,10.33,2.88,28.06
10153,4555F,Pt recvd no inhal anesthic,0.0,0.0,0.0,0.0
10154,45550,Repair rectum/remove sigmoid,24.8,13.96,4.36,43.12
10155,4556F,Pt w/3+ post-op nausea&vom,0.0,0.0,0.0,0.0
10156,45560,Repair of rectocele,11.5,7.17,1.81,20.48
10157,45562,Exploration/repair of rectum,17.98,12.1,3.84,33.92
10158,45563,Exploration/repair of rectum,26.38,16.61,6.65,49.64
10159,4557F,Pt w/o 3+ post-opnausea&vom,0.0,0.0,0.0,0.0
10160,4558F,Pt recvd 2 rx anti-emet agt,0.0,0.0,0.0,0.0
10161,4559F,1 bodytemp >=35.5cw/in 30min,0.0,0.0,0.0,0.0
10162,4560F,Anesth w/o gen/neurax anesth,0.0,0.0,0.0,0.0
10163,4561F,Pt w/ coronary artery stent,0.0,0.0,0.0,0.0
10164,4562F,Pt w/o coronary artery stent,0.0,0.0,0.0,0.0
10165,4563F,Pt recvd aspirin w/in 24 hrs,0.0,0.0,0.0,0.0
10166,45800,Repair rect/bladder fistula,20.31,12.62,5.13,38.06
10167,45805,Repair fistula w/colostomy,23.32,14.78,5.88,43.98
10168,45820,Repair rectourethral fistula,20.37,12.64,5.15,38.16
10169,45825,Repair fistula w/colostomy,24.17,15.78,6.12,46.07
10170,45900,Reduction of rectal prolapse,2.99,2.61,0.76,6.36
10171,45905,Dilation of anal sphincter,2.35,2.26,0.41,5.02
10172,45910,Dilation of rectal narrowing,2.85,2.39,0.5,5.74
10173,45915,Remove rectal obstruction,3.19,3.09,0.57,6.85
10174,45990,Surg dx exam anorectal,1.8,0.99,0.31,3.1
10175,45999,Rectum surgery procedure,0.0,0.0,0.0,0.0
10176,46020,Placement of seton,1.86,1.22,0.34,3.42
10177,46030,Removal of rectal marker,1.48,0.84,0.25,2.57
10178,46040,Incision of rectal abscess,5.37,6.2,1.16,12.73
10179,46045,Incision of rectal abscess,5.87,6.13,1.16,13.16
10180,46050,Incision of anal abscess,1.24,1.5,0.24,2.98
10181,46060,Incision of rectal abscess,6.37,6.99,1.16,14.52
10182,46070,Incision of anal septum,2.79,4.69,0.72,8.2
10183,46080,Incision of anal sphincter,2.52,1.67,0.5,4.69
10184,46083,Incise external hemorrhoid,1.45,1.55,0.27,3.27
10185,46200,Removal of anal fissure,3.59,5.85,0.62,10.06
10186,46220,Excise anal ext tag/papilla,1.61,1.69,0.29,3.59
10187,46221,Ligation of hemorrhoid(s),2.36,3.08,0.34,5.78
10188,46230,Removal of anal tags,2.62,2.07,0.42,5.11
10189,46250,Remove ext hem groups 2+,4.25,4.52,0.77,9.54
10190,46255,Remove int/ext hem 1 group,4.96,4.77,0.93,10.66
10191,46257,Remove in/ex hem grp & fiss,5.76,5.86,0.76,12.38
10192,46258,Remove in/ex hem grp w/fistu,6.41,6.41,1.62,14.44
10193,46260,Remove in/ex hem groups 2+,6.73,6.39,1.32,14.44
10194,46261,Remove in/ex hem grps & fiss,7.76,6.64,1.38,15.78
10195,46262,Remove in/ex hem grps w/fist,7.91,7.74,1.99,17.64
10196,46270,Remove anal fist subq,4.92,6.09,0.96,11.97
10197,46275,Remove anal fist inter,5.42,6.23,0.96,12.61
10198,46280,Remove anal fist complex,6.39,6.85,1.11,14.35
10199,46285,Remove anal fist 2 stage,5.42,6.23,0.94,12.59
10200,46288,Repair anal fistula,7.81,7.51,1.3,16.62
10201,46320,Removal of hemorrhoid clot,1.64,1.44,0.28,3.36
10202,46500,Injection into hemorrhoid(s),1.74,3.56,0.25,5.55
10203,46505,Chemodenervation anal musc,3.18,3.78,0.56,7.52
10204,46600,Diagnostic anoscopy spx,0.55,0.56,0.09,1.2
10205,46601,Diagnostic anoscopy,1.6,0.97,0.23,2.8
10206,46604,Anoscopy and dilation,1.03,0.74,0.19,1.96
10207,46606,Anoscopy and biopsy,1.2,0.81,0.21,2.22
10208,46607,Diagnostic anoscopy & biopsy,2.2,1.23,0.31,3.74
10209,46608,Anoscopy remove for body,1.3,0.87,0.33,2.5
10210,46610,Anoscopy remove lesion,1.28,0.84,0.25,2.37
10211,46611,Anoscopy,1.3,0.87,0.2,2.37
10212,46612,Anoscopy remove lesions,1.5,0.94,0.39,2.83
10213,46614,Anoscopy control bleeding,1.0,0.72,0.14,1.86
10214,46615,Anoscopy,1.5,0.99,0.2,2.69
10215,46700,Repair of anal stricture,9.81,8.16,1.55,19.52
10216,46705,Repair of anal stricture,7.43,7.9,1.86,17.19
10217,46706,Repr of anal fistula w/glue,2.44,2.3,0.61,5.35
10218,46707,Repair anorectal fist w/plug,6.39,7.17,1.62,15.18
10219,46710,Repr per/vag pouch sngl proc,17.14,11.83,4.32,33.29
10220,46712,Repr per/vag pouch dbl proc,36.45,20.69,9.21,66.35
10221,46715,Rep perf anoper fistu,7.62,7.18,1.94,16.74
10222,46716,Rep perf anoper/vestib fistu,17.54,14.96,4.44,36.94
10223,46730,Construction of absent anus,30.65,21.0,7.74,59.39
10224,46735,Construction of absent anus,36.14,23.05,9.13,68.32
10225,46740,Construction of absent anus,33.9,22.32,8.56,64.78
10226,46742,Repair of imperforated anus,40.14,24.54,10.14,74.82
10227,46744,Repair of cloacal anomaly,58.94,31.64,14.89,105.47
10228,46746,Repair of cloacal anomaly,65.44,34.21,16.53,116.18
10229,46748,Repair of cloacal anomaly,71.42,36.43,18.03,125.88
10230,46750,Repair of anal sphincter,12.15,8.19,1.94,22.28
10231,46751,Repair of anal sphincter,9.3,8.5,2.33,20.13
10232,46753,Reconstruction of anus,8.89,7.52,2.23,18.64
10233,46754,Removal of suture from anus,3.01,3.69,0.4,7.1
10234,46760,Repair of anal sphincter,17.45,12.79,2.29,32.53
10235,46761,Repair of anal sphincter,15.29,9.37,2.5,27.16
10236,46900,Destruction anal lesion(s),1.91,1.87,0.25,4.03
10237,46910,Destruction anal lesion(s),1.91,1.78,0.31,4.0
10238,46916,Cryosurgery anal lesion(s),1.91,2.04,0.2,4.15
10239,46917,Laser surgery anal lesions,1.91,1.56,0.29,3.76
10240,46922,Excision of anal lesion(s),1.91,1.82,0.34,4.07
10241,46924,Destruction anal lesion(s),2.81,2.08,0.42,5.31
10242,46930,Destroy internal hemorrhoids,1.61,2.72,0.22,4.55
10243,46940,Treatment of anal fissure,2.35,1.58,0.33,4.26
10244,46942,Treatment of anal fissure,2.07,1.47,0.28,3.82
10245,46945,Int hrhc lig 1 hroid w/o img,3.69,5.87,0.6,10.16
10246,46946,Int hrhc lig 2+hroid w/o img,4.5,6.22,0.73,11.45
10247,46947,Hemorrhoidopexy by stapling,5.57,4.83,1.2,11.6
10248,46948,Int hrhc tranal dartlzj 2+,5.57,6.69,1.11,13.37
10249,46999,Anus surgery procedure,0.0,0.0,0.0,0.0
10250,47000,Needle biopsy of liver,1.65,0.76,0.14,2.55
10251,47001,Needle biopsy liver add-on,1.9,0.71,0.45,3.06
10252,47010,Open drainage liver lesion,19.4,12.08,4.78,36.26
10253,47015,Inject/aspirate liver cyst,18.5,11.72,4.67,34.89
10254,47100,Wedge biopsy of liver,12.91,9.32,3.16,25.39
10255,47120,Partial removal of liver,39.01,20.96,9.49,69.46
10256,47122,Extensive removal of liver,59.48,28.05,14.57,102.1
10257,47125,Partial removal of liver,53.04,25.3,13.14,91.48
10258,47130,Partial removal of liver,57.19,26.95,14.0,98.14
10259,47133,Removal of donor liver,0.0,0.0,0.0,0.0
10260,47135,Transplantation of liver,90.0,47.67,22.31,159.98
10261,47140,Partial removal donor liver,59.4,31.79,15.01,106.2
10262,47141,Partial removal donor liver,71.5,37.39,18.06,126.95
10263,47142,Partial removal donor liver,79.44,40.25,19.82,139.51
10264,47143,Prep donor liver whole,0.0,0.0,0.0,0.0
10265,47144,Prep donor liver 3-segment,0.0,0.0,0.0,0.0
10266,47145,Prep donor liver lobe split,0.0,0.0,0.0,0.0
10267,47146,Prep donor liver/venous,6.0,2.23,1.49,9.72
10268,47147,Prep donor liver/arterial,7.0,2.59,1.7,11.29
10269,47300,Surgery for liver lesion,18.14,11.27,4.44,33.85
10270,47350,Repair liver wound,22.49,12.99,5.33,40.81
10271,47360,Repair liver wound,31.31,16.81,7.9,56.02
10272,47361,Repair liver wound,52.6,24.5,12.58,89.68
10273,47362,Repair liver wound,23.54,13.7,5.32,42.56
10274,47370,Laparo ablate liver tumor rf,20.8,11.41,5.1,37.31
10275,47371,Laparo ablate liver cryosurg,20.8,11.56,5.27,37.63
10276,47379,Laparoscope procedure liver,0.0,0.0,0.0,0.0
10277,47380,Open ablate liver tumor rf,24.56,12.63,5.89,43.08
10278,47381,Open ablate liver tumor cryo,24.88,13.08,6.28,44.24
10279,47382,Percut ablate liver rf,14.97,5.0,1.39,21.36
10280,47383,Perq abltj lvr cryoablation,8.88,3.25,0.84,12.97
10281,47399,Liver surgery procedure,0.0,0.0,0.0,0.0
10282,47400,Incision of liver duct,36.36,18.69,9.18,64.23
10283,47420,Incision of bile duct,22.03,12.36,5.43,39.82
10284,47425,Incision of bile duct,22.31,12.98,5.62,40.91
10285,47460,Incise bile duct sphincter,20.52,12.31,5.19,38.02
10286,47480,Incision of gallbladder,13.25,9.78,3.12,26.15
10287,47490,Incision of gallbladder,4.76,4.57,0.42,9.75
10288,47531,Injection for cholangiogram,1.3,0.62,0.11,2.03
10289,47532,Injection for cholangiogram,4.25,1.46,0.41,6.12
10290,47533,Plmt biliary drainage cath,5.38,1.78,0.5,7.66
10291,47534,Plmt biliary drainage cath,7.6,2.39,0.68,10.67
10292,47535,Conversion ext bil drg cath,3.95,1.36,0.35,5.66
10293,47536,Exchange biliary drg cath,2.61,0.95,0.24,3.8
10294,47537,Removal biliary drg cath,1.84,0.77,0.18,2.79
10295,47538,Perq plmt bile duct stent,4.75,1.6,0.42,6.77
10296,47539,Perq plmt bile duct stent,8.75,2.6,0.86,12.21
10297,47540,Perq plmt bile duct stent,9.03,2.83,0.84,12.7
10298,47541,Plmt access bil tree sm bwl,6.75,2.26,0.65,9.66
10299,47542,Dilate biliary duct/ampulla,2.85,0.81,0.25,3.91
10300,47543,Endoluminal bx biliary tree,3.0,0.88,0.25,4.13
10301,47544,Removal duct glbldr calculi,3.28,0.91,0.31,4.5
10302,47550,Bile duct endoscopy add-on,3.02,1.13,0.73,4.88
10303,47552,Biliary endo perq dx w/speci,6.03,1.34,0.6,7.97
10304,47553,Biliary endoscopy thru skin,6.34,1.04,0.65,8.03
10305,47554,Biliary endoscopy thru skin,9.05,3.94,2.28,15.27
10306,47555,Biliary endoscopy thru skin,7.55,1.23,0.77,9.55
10307,47556,Biliary endoscopy thru skin,8.55,1.39,0.89,10.83
10308,47562,Laparoscopic cholecystectomy,10.47,6.68,2.61,19.76
10309,47563,Laparo cholecystectomy/graph,11.47,7.18,2.85,21.5
10310,47564,Laparo cholecystectomy/explr,18.0,10.91,4.45,33.36
10311,47570,Laparo cholecystoenterostomy,12.56,7.49,3.18,23.23
10312,47579,Laparoscope proc biliary,0.0,0.0,0.0,0.0
10313,47600,Removal of gallbladder,17.48,10.19,4.26,31.93
10314,47605,Removal of gallbladder,18.48,10.65,4.57,33.7
10315,47610,Removal of gallbladder,20.92,11.38,5.18,37.48
10316,47612,Removal of gallbladder,21.21,11.53,5.36,38.1
10317,47620,Removal of gallbladder,23.07,12.22,5.83,41.12
10318,47700,Exploration of bile ducts,16.5,11.11,4.18,31.79
10319,47701,Bile duct revision,28.73,15.98,7.25,51.96
10320,47711,Excision of bile duct tumor,25.9,14.21,6.34,46.45
10321,47712,Excision of bile duct tumor,33.72,17.39,8.53,59.64
10322,47715,Excision of bile duct cyst,21.55,12.85,5.43,39.83
10323,47720,Fuse gallbladder & bowel,18.34,11.66,4.62,34.62
10324,47721,Fuse upper gi structures,21.99,13.02,5.55,40.56
10325,47740,Fuse gallbladder & bowel,21.23,12.73,5.38,39.34
10326,47741,Fuse gallbladder & bowel,24.21,13.85,6.12,44.18
10327,47760,Fuse bile ducts and bowel,38.32,19.26,9.44,67.02
10328,47765,Fuse liver ducts & bowel,52.19,25.05,13.17,90.41
10329,47780,Fuse bile ducts and bowel,42.32,20.81,10.45,73.58
10330,47785,Fuse bile ducts and bowel,56.19,26.21,13.51,95.91
10331,47800,Reconstruction of bile ducts,26.17,14.08,5.58,45.83
10332,47801,Placement bile duct support,17.6,11.39,4.45,33.44
10333,47802,Fuse liver duct & intestine,24.93,14.43,6.29,45.65
10334,47900,Suture bile duct injury,22.44,12.79,5.54,40.77
10335,47999,Bile tract surgery procedure,0.0,0.0,0.0,0.0
10336,48000,Drainage of abdomen,31.95,16.18,8.08,56.21
10337,48001,Placement of drain pancreas,39.69,19.07,10.04,68.8
10338,48020,Removal of pancreatic stone,19.09,11.39,4.83,35.31
10339,48100,Biopsy of pancreas open,14.46,8.43,3.33,26.22
10340,48102,Needle biopsy pancreas,4.7,1.74,0.41,6.85
10341,48105,Resect/debride pancreas,49.26,24.0,11.22,84.48
10342,48120,Removal of pancreas lesion,18.41,10.06,4.45,32.92
10343,48140,Partial removal of pancreas,26.32,13.83,6.42,46.57
10344,48145,Partial removal of pancreas,27.39,14.49,6.9,48.78
10345,48146,Pancreatectomy,30.6,18.08,7.73,56.41
